concept_id,domain,variant_id,base_meaning,headline
11,equity,4,corporate guidance release signals revenue slowdown for regional equity baskets,regional equity baskets are being repriced because corporate guidance release indicates revenue slowdown.
11,equity,5,corporate guidance release signals revenue slowdown for regional equity baskets,"revenue slowdown is being signaled by corporate guidance release, affecting regional equity baskets."
11,equity,6,corporate guidance release signals revenue slowdown for regional equity baskets,"After corporate guidance release, markets are pricing in revenue slowdown for regional equity baskets."
11,equity,7,corporate guidance release signals revenue slowdown for regional equity baskets,"corporate guidance release implies revenue slowdown, so regional equity baskets are under review."
11,equity,8,corporate guidance release signals revenue slowdown for regional equity baskets,Investors read corporate guidance release as a sign of revenue slowdown for regional equity baskets.
11,equity,9,corporate guidance release signals revenue slowdown for regional equity baskets,regional equity baskets face renewed risk after corporate guidance release signaled revenue slowdown.
11,equity,10,corporate guidance release signals revenue slowdown for regional equity baskets,"revenue slowdown expectations increased following corporate guidance release, impacting regional equity baskets."
11,equity,11,corporate guidance release signals revenue slowdown for regional equity baskets,corporate guidance release has shifted expectations toward revenue slowdown for regional equity baskets.
11,equity,12,corporate guidance release signals revenue slowdown for regional equity baskets,"With corporate guidance release released, regional equity baskets are exposed to revenue slowdown."
11,equity,13,corporate guidance release signals revenue slowdown for regional equity baskets,"regional equity baskets are sensitive to revenue slowdown, and corporate guidance release reinforces that view."
11,equity,14,corporate guidance release signals revenue slowdown for regional equity baskets,corporate guidance release reinforces revenue slowdown concerns around regional equity baskets.
11,equity,15,corporate guidance release signals revenue slowdown for regional equity baskets,revenue slowdown risk is rising for regional equity baskets as shown by corporate guidance release.
11,equity,16,corporate guidance release signals revenue slowdown for regional equity baskets,"The message from corporate guidance release is revenue slowdown, which affects regional equity baskets."
11,equity,17,corporate guidance release signals revenue slowdown for regional equity baskets,regional equity baskets are being reassessed since corporate guidance release indicates revenue slowdown.
11,equity,18,corporate guidance release signals revenue slowdown for regional equity baskets,"Following corporate guidance release, traders link regional equity baskets to revenue slowdown."
11,equity,19,corporate guidance release signals revenue slowdown for regional equity baskets,corporate guidance release and revenue slowdown together are driving repricing in regional equity baskets.
11,equity,20,corporate guidance release signals revenue slowdown for regional equity baskets,regional equity baskets pricing now reflects revenue slowdown signaled by corporate guidance release.
